,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
46,prudential.hongkong,1 year ago,"
                        仲有1日咋！我哋已經蠢蠢欲動要準備跳動！唔好忘記我哋聽晚(4月9號)6點同 @SuperM  嘅約會！ 到時喺我哋個網站同SM Town嘅YouTube頻道見啦！
📹: youtu.be/45eaXV6CJOk 
🔗: pruhk.co/wedo
 
ONLY 1 MORE DAY – we’re itching to get up and moving! Don’t forget our date with SuperM on 9 April 2021, at 6pm on our website and SM Town’s YouTube channel (/SMTown).
📹: youtu.be/45eaXV6CJOk 
🔗: pruhk.co/wedo-en
 
 #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",527        ,6        ,20220630
47,prudential.hongkong,1 year ago,"
                        追求身心健康嘅你，一定會鍾意以下呢條預告片！足本版📽會喺4月9號晚上6點同大家見面！記得留意喇！
🔗: pruhk.co/wedo

The following preview has been approved for ALL audiences who care about wellness. 📽 Coming to you very soon on 9 April 2021, 6pm.
🔗: pruhk.co/wedo-en

 #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",556        ,9        ,20220630
48,prudential.hongkong,52 years ago,"
",,,20220630
0,bowtiehongkong,4 weeks ago,"
                        【  #Bowtie幫你 👨🏻‍💻 真正有人幫，無人 Sell 嘅保險】

睇完最新廣告係咪覺得處理保險嘅時候，可能同 @kayan9896  一樣會有問題想問？放心！Bowtie  Debug 保險🕹️，就係要幫大家輕鬆搞掂！體驗真正有人幫，無人 Sell 嘅保險 🤝🏻 由產品查詢、投保到索償，你有問題？有我哋幫你 💪🏻 

Bowtie 團隊仲處理咗超過10萬個查詢^ 💁🏻‍♀️💁🏻‍♂️  全程為你答到盡，Claim 到順！😌 ✅

✨  新客戶用限時優惠碼【BOWTIE】成功投保自願醫保系列，可免 3 個月保費＋送一次身體檢查⁺，一下睇晒 👉🏻 Link in bio 

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400  #MakeInsuranceGoodAgain  #自願醫保系列  #限時優惠

____
*根據保險業監管局發表的長期保險業務2021 年全年臨時統計數字，保泰人壽就網上銷售（即直接銷售）錄得新造個人人壽具保費之保單數目為全港最高

^數字來自 Bowtie 於 2019 年 9 月至 2022 年 4 月的平台數據

⁺優惠受條款細則約束。

Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",16        ,1        ,20220630
1,bowtiehongkong,4 weeks ago,"
                        【  #Bowtie幫你 👨🏻‍💻  真正有人幫，無人 Sell 嘅保險】

睇完最新廣告係咪覺得處理保險嘅時候，可能同 @kayan9896  一樣會有問題想問？放心！Bowtie  Debug 保險🕹️，就係要幫大家輕鬆搞掂！體驗真正有人幫，無人 Sell 嘅保險 🤝🏻 由產品查詢、投保到索償，你有問題？有我哋幫你 💪🏻 

Bowtie 團隊仲處理咗超過10萬個查詢^ 💁🏻‍♀️💁🏻‍♂️  全程為你答到盡，Claim 到順！😌 ✅

✨  新客戶用限時優惠碼【BOWTIE】成功投保自願醫保系列，可免 3 個月保費＋送一次身體檢查⁺，一下睇晒 👉🏻 Link in bio 

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400  #MakeInsuranceGoodAgain  #自願醫保系列  #限時優惠

____
*根據保險業監管局發表的長期保險業務2021 年全年臨時統計數字，保泰人壽就網上銷售（即直接銷售）錄得新造個人人壽具保費之保單數目為全港最高

^數字來自 Bowtie 於 2019 年 9 月至 2022 年 4 月的平台數據

⁺優惠受條款細則約束。

Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",25        ,0        ,20220630
2,bowtiehongkong,4 weeks ago,"
                        【  #Bowtie幫你 👨🏻‍💻  真正有人幫，無人 Sell 嘅保險】

睇完最新廣告係咪覺得處理保險嘅時候，可能同 @kayan9896  一樣會有問題想問？放心！Bowtie  Debug 保險🕹️，就係要幫大家輕鬆搞掂！體驗真正有人幫，無人 Sell 嘅保險 🤝🏻 由產品查詢、投保到索償，你有問題？有我哋幫你 💪🏻 

Bowtie 團隊仲處理咗超過10萬個查詢^ 💁🏻‍♀️💁🏻‍♂️  全程為你答到盡，Claim 到順！😌 ✅

✨  新客戶用限時優惠碼【BOWTIE】成功投保自願醫保系列，可免 3 個月保費＋送一次身體檢查⁺，一下睇晒 👉🏻 Link in bio 

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400  #MakeInsuranceGoodAgain  #自願醫保系列  #限時優惠

____
*根據保險業監管局發表的長期保險業務2021 年全年臨時統計數字，保泰人壽就網上銷售（即直接銷售）錄得新造個人人壽具保費之保單數目為全港最高

^數字來自 Bowtie 於 2019 年 9 月至 2022 年 4 月的平台數據

⁺優惠受條款細則約束。

Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",18        ,0        ,20220630
3,bowtiehongkong,9 hours ago,"
                        【 #Bowtie 自願醫保新手攻略 🔫 - 自付費點揀先啱？】

明明買咗份千萬保額嘅醫保，手術出院後 Claim 保險都仲要自己俾幾萬蚊？😵‍💫 呢個時候就要知咩係自付費喇（坊間又叫墊底費）！識得揀，其實可以用較低保費得到全數賠償 🤩 想知點揀？即刻去片 ▶️

嚟緊我哋仲會幫你講解更多自願醫保嘅入門概念，請大家 Stay tuned 😎 📖

想知 Bowtie Pink 自付費點計？用埋我哋嘅保費計算機 check check 啦 👉🏻 LINK in bio

 #又到稅季  #有Bowtie幫你  #答到盡  #Claim到順  #BowtiePink自願醫保  #Bowtie自願醫保  #醫保  #醫療  #危疾  #意外  #人壽  #自願醫保  #高端醫保  #人壽保  #危疾保  #癌症保  #公司醫保 
                    ",18        ,0        ,20220630
4,bowtiehongkong,2 days ago,"
                        【 #Bowtie ✈️ 移民定旅行一樣保】

🙌🏻 任何 Bowtie 自願醫保、Bowtie 人壽保、Bowtie 危疾保 、Bowtie 戰癌保及 Bowtie 觸木保都一樣提供全球保障*。日後受保人無論去外地讀書、旅行定抑或移民保單都可繼續生效^！

而即使移民後保單仍然生效，若有任何地址更改大家都記得打嚟話我哋知，以免日後影響索償！

👉🏻 即上 bowtie.com.hk 了解產品詳情

💡移民仲應唔應該 Keep 住香港份保單？
大家應詳細比較當地同香港嘅保單條款，及了解當地醫療系統及福利，再按自己嘅需求選擇合適嘅保單。另外亦可考慮回港就醫或回流香港嘅可能性，若日後重新投保，或會因健康狀況而影響核保結果。
___________________
*所有 Bowtie 自願醫保計劃及 Bowtie 觸木保的精神科治療、 Bowtie 自願醫保靈活計劃的康復治療及醫療疏忽保障只適用於本港。
Bowtie Pink 全數賠償不適用於美國及中國內地的指定醫院名單以外的中國醫院。
^受條款及細則約束。有關詳情，請致電 3008 8123 聯絡 Bowtie 客戶服務部。
Bowtie 自願醫保系列、Bowtie 人壽保、Bowtie 危疾保、Bowtie 危疾保(多重保障) 、Bowtie 戰癌保及 Bowtie 觸木保由保泰人壽保險有限公司所承保，產品只擬於香港銷售。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",25        ,0        ,20220630
5,bowtiehongkong,3 days ago,"
                        【 #Bowtie x @optical88hk  👦🏻👧🏻 推出全新「眼保健」兒童護眼計劃 👓 👓】

在家工作同返學已經成為咗我哋日常生活嘅一部份👩🏻‍💻👨🏻‍💻 小朋友用電子產品嘅時間由疫情前平均每日2.5小時仲升至疫下平均近7小時！日積月累仲有機會演變成大近視 🤓😮

最近我哋仲同眼鏡88、蔡司Zeiss 及 Johnson & Johnson Vision 聯合推出全港首創護眼方案 -「眼保健」兒童護眼計劃，為家長整合兒童護眼檢查同控制近視方案嘅一站式產品✅ 仲同 CEVR（眼視覺研究中心）走在健康科研最前線 🔬

我哋深信預防勝於治療🛡️希望喺保險本業以外，為大家嘅健康做多一步，鼓勵爸爸媽媽定期為👧🏻小朋友做眼部檢查，幫助小朋友及早控制近視或其他眼疾 👁️🔍
想知更多「眼保健」兒童護眼計劃

👉🏻 LINK in bio

 #Bowtie  #BowtieVisionKids  #VisionCare  #MakeInsuranceGoodAgain  #Bowtie自願醫保  #Bowtie戰癌保  #Bowtie觸木保  #Bowtie人壽保  #Bowtie危疾保  #Bowtie公司醫保  #BowtieGo門診服務  #BowtieCash  #虛擬保險 
                    ",52        ,0        ,20220630
6,bowtiehongkong,1 week ago,"
                        【 父親節之反思 🤔 認真慎入(含小編內心獨白)】

有人話成功需父幹，爸爸辛苦照顧咗我大半世，係時候做孝順仔女報答返佢 💖

由細到大我嘅衣食住行，學費，補習費，各式各樣嘅興趣喜好 (同埋而家打緊字嘅電腦…)，都係靠爸爸去負擔同支持 🦾 仲要養家供車供樓💸💸  全部都係爸爸一手包辦 🙋🏻‍♂️ (到大個先知搵食真係唔容易🥲) 

究竟爸爸係點做到？我諗唔明，但我知道係時候要 take care 返爸爸，尤其喺香港呢個生活費醫療費咁高嘅地方，更加要為爸爸做好保障。多謝爸爸，以後就等我嚟保你 💪🏻

👨🏻 父親節優惠 🌟 新客戶用限時優惠碼【LOVEUDAD】於2022年6月25日或之前成功投保Bowtie 自願醫保系列，可享免 3 個月保費 + 一次免費身體檢查* 🩺  其他產品亦可免 3 個月保費*！

立即保爸爸 👉🏻 LINK in Bio

未買過有好多保險問題？放心，有我哋幫你！全程為你答到盡，Claim 到順！

 #父親節快樂  #爸爸辛苦你喇  #Makeinsurancegoodagain  #Bowtie  #BowtiePink自願醫保  #Bowtie自願醫保  #Bowtie答到盡Claim到順  #有人幫無人Sell  #危疾  #意外  #人壽  #高端醫保  #人壽保  #危疾保  #癌症保 
___________________

*新客戶於 2022 年 6 月 25 日前，憑優惠碼【LOVEUDAD】成功申請並獲審批的任何Bowtie 自願醫保、Bowtie 戰癌保、Bowtie 危疾保、Bowtie 危疾保 (多重保障) 或 Bowtie 人壽保保單均可於保單生效後可享第 2、第 4 及第 6 個月的保費豁免。Bowtie 自願醫保保單更可獲贈免費身體檢查一次（價值 HK$1,200）。身體檢查只適用於年滿 14 歲或以上人士。Bowtie 將於自願醫保保單生效起 30 天後發出身體檢查換領電郵，客戶可根據指示享用優惠。優惠受條款與細則約束，詳情請參閱官方網站。

註：新客戶是指投保人在申請新保單時從未持有同款 Bowtie 產品或成為同款 Bowtie 產品保單下的受保人。 
                    ",30        ,1        ,20220630
7,bowtiehongkong,2 weeks ago,"
                        ❇️💣綠色炸彈嚟到！記得報稅時申請扣除埋全家嘅「自願醫保保費」！想知點申請扣稅、今年仲有啲咩免稅額同可扣稅開支？即去 Bio Link，睇 Bowtie 自願醫保全方位指南了解更多啦！ 

✨ 限時優惠⁺：成功投保 Bowtie 自願醫保，可享免 3 個月保費 + 一次身體檢查（價值 HK$1,200）
____________________
 #Bowtie自願醫保系列
✅ 無中介、零佣金，投保有人幫冇人 sell
✅ 設出院免找數服務（全港所有私家醫院適用）¹
✅ 最快 10 分鐘網上完成投保
✅ 索償全程有專人跟進，進度網上隨時睇
___________________
Bowtie 🚀全港銷量 No. 1 網上保險²
成立三年間，為港人提供超過 $400 億保障額
無中介、零佣金、無捆綁合約
客服已處理100,000+ 查詢滿意度達 90%³

 #Bowtie  #BowtiePink自願醫保  #Bowtie自願醫保  #醫保  #醫療  #危疾  #意外  #人壽  #自願醫保  #高端醫保  #人壽保  #危疾保  #癌症保  #公司醫保
____________________
⁺優惠受條款細則約束。
¹免找數服務僅適用於住院治療，並須先獲 Bowtie 預先批核。有關服務條款與細則詳情，請參閱相關網站。
²根據保險業監管局發表的2021年全年的臨時統計數字，保泰人壽就網上直接銷售（即直接銷售如數碼渠道）錄得新造個人人壽保單數目為全港最高。
³來自 2019 年 9 月 1 日至 2022 年 4 月 19 日 Bowtie 投保平台數據。
Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",18        ,0        ,20220630
8,bowtiehongkong,3 weeks ago,"
                        【  #Bowtie 真係有人幫 👨🏻‍💻  仲真係幫咗超過10萬個查詢！】

以為無經紀 = 無人幫？我哋正式宣布！經過 3 年嚟嘅努力，Bowtie 已經成功處理咗超過 10 萬個客戶查詢！係10萬個！喺10萬個查詢入面，我哋用咗唔同途徑希望以最方便大家嘅方式，幫大家解答問題 💁🏻‍♀️💁🏻‍♂️ 小編睇真啲，原來我哋嘅 CS 已經傾咗差唔多6萬個電話 📞🤭 

所以，如果你有保險問題？請放心 ❤️「因為有我哋喺度㗎嘛～」😌

大家最鍾意用邊種方式查詢保險問題呢？請留言話俾我哋知！ 💬 

即刻搵幫手 👉🏻 LINK in bio

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400億  #MakeInsuranceGoodAgain 
                    ",25        ,1        ,20220630
9,bowtiehongkong,3 weeks ago,"
                        【 #Bowtie 有人幫！】

自從 @kayan9896  有咗 Bowtie 幫之後，你睇吓佢幾放心！😌

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400億  #MakeInsuranceGoodAgain 
                    ",54        ,0        ,20220630
10,bowtiehongkong,4 weeks ago,"
                        【 #Bowtie 有人幫！】

有保險問題？唔駛擔心！有 Bowtie 團隊幫你答到盡 Claim 到順！仲處理咗超過10萬個查詢！睇吓 @kayan9896  同 CS 合作得幾開心！😍👍

P.S. 聽日又嚟 long weekend，小編都要方加，大家都要 happy weekend 呀！🤗 🌞

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400  #MakeInsuranceGoodAgain 
                    ",66        ,0        ,20220630
11,bowtiehongkong,1 month ago,"
                        【  #Bowtie幫你 👨🏻‍💻 咁有我喺度㗎嘛 😌 ❤️ 】

如果大家睇咗 Bowtie 最近嘅廣告，一定會記得Bowtie CS 呢一句呢一幕 👉🏻 咁有我喺度㗎嘛 😌 ❤️ 

無錯！遇到保險問題絕對唔駛擔心！因為我哋真係喺度 Ready 幫你！

無論係咩保險問題，Bowtie 團隊都會全程為你答到盡，Claim 到順！帶你體驗真正有人幫，無人 Sell 嘅保險，我哋仲已經處理咗超過10萬個查詢*！有問題？都係嗰句，有我哋喺度幫你㗎嘛 😌 ✅

p.s. 之前有留言求 CS's IG，小編就tag埋喺個 post 度啦，幫到盡 😌 ( @chungkachun  )

 #Bowtie答到盡Claim到順  #咁有我喺度㗎嘛  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400億  #MakeInsuranceGoodAgain

*來自 Bowtie 於 2019 年 9 月至 2022 年 4 月的平台數據 
                    ",39        ,2        ,20220630
12,bowtiehongkong,1 month ago,"
                        【  #Bowtie幫你 👨🏻‍💻 有保險問題？沿路有我哋！🙋🏻‍♀️🙋🏻‍♂️】

💬 曾經，喺處理保險嘅過程上，可能你會好似 @kayan9896  一樣，充滿一堆保險問題 🧠：呢樣包唔包？嗰樣保唔保？揀咩 Plan 最好？Claim 要點搞好…...

但請你放心，就算你有一連串嘅保險問題 💬 Bowtie 都會喺過程中 stand by 💪🏻 逐一為你答到盡，claim到順！😌 ✅ 

即刻搵幫手 👉🏻 Link in bio

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知  #保額突破400億  #MakeInsuranceGoodAgain 
                    ",39        ,0        ,20220630
13,bowtiehongkong,1 month ago,"
                        【 #Bowtie幫你 答到盡 🙋🏻‍♂️💬 Claim到順 😌✅】

買保險有好多問題？🙋🏻‍♀️🙋🏻‍♂️ 未搞過 Claim 想問清楚？💬 Bowtie 團隊已經處理咗超過10萬個查詢*， 💁🏻‍♀️💁🏻‍♂️ Ready 好幫你，為你解答！💪🏻 

Bowtie 無經紀，但係絕對有人幫✅！我哋明白喺處理保險嘅時候大家可能都同 @kayan9896  一樣腦入面🧠 出現唔同問題：呢樣包唔包？嗰樣保唔保？揀咩 Plan 最好？Claim 要點搞？

放心！講得出 Debug 保險🕹️，Bowtie 就係要大家體驗真正有人幫、無人 Sell 嘅保險 🤝🏻 由產品查詢、投保到索償，你有問題？有我哋幫你 💪🏻 全程為你答到盡，Claim 到順！😌 ✅

所以有保險心事，記住話俾我哋知❤️！

真廣告時間 🤩  新客戶用限時優惠碼【BOWTIE】成功投保自願醫保系列，可免 3 個月保費＋送一次身體檢查⁺，一下睇晒 👉🏻 Link in bio

 #Bowtie答到盡Claim到順  #有人幫無人Sell  #繼續Debug保險  #客戶有心事  #我哋最想知 
 #保額突破400億  #MakeInsuranceGoodAgain 

____
*數字來自 Bowtie 於 2019 年 9 月至 2022 年 4 月的平台數據
⁺優惠受條款細則約束。

Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",157        ,14        ,20220630
14,bowtiehongkong,1 month ago,"
                        😷小朋友病咗，父母隨時on call！購買  #Bowtie自願醫保，保障小朋友有更舒適嘅治療環境；更全數賠償住院陪床費，爸爸媽媽放心陪伴，唔使心掛掛。💪🏻突如其來嘅醫療開支更唔會打亂家庭財政計劃！快啲為小朋友投保，保障即刻有，冇等候期！Link in Bio

⚡️限時優惠⁺: 成功投保 Bowtie Pink 自願醫保，可享免 3 個月保費 + 一次身體檢查（價值 HK$1,200）

____________________
Bowtie Pink 高端自願醫保系列💗
✅全數賠償合資格醫療開支¹，不設項目賠償上限，包括手術及非手術治療（如癌症放射性治療、化療、標靶治療）
✅終生 $5000 萬保障額
✅半私家房、私家房任你揀
✅設出院免找數服務（全港所有私家醫院適用）²
✅有人幫無人 Sell，零中介、客服貼心跟進
✅保費可享扣稅，每年最高可達 $8,000
Bowtie 🏆全港銷量 No. 1 網上保險*
_________________
⁺優惠受條款細則約束。
¹Bowtie Pink 自願醫保系列全數賠償指定項目的合資格醫療開支 ，並受限於每年保障限額、終身保障限額、指定病房級別以及保障地區。部分項目賠償或受限於計劃保障限額。
²免找數服務僅適用於住院治療，並須先獲 Bowtie 預先批核。有關服務條款與細則詳情，請參閱相關網站。
*根據保險業監管局發表的2021年全年的臨時統計數字，保泰人壽就網上直接銷售（即直接銷售如數碼渠道）錄得新造個人人壽保單數目為全港最高。
「Bowtie Pink 自願醫保」系列由 Bowtie 所承保，產品只擬於香港銷售。以上資料只供參考，有關產品條款及細則詳情，請參閱相關產品網站及保單。 
                    ",25        ,0        ,20220630
15,bowtiehongkong,1 month ago,"
                        【 #Bowtie 突發！】

呢個著住 bowtie T-shirt 嘅人係邊位？究竟 @kayan9896  問緊佢咩問題？🤔 

好快就知！請大家繼續 Stay tuned！😎

 #Bowtie  #有人幫無人sell 
                    ",104        ,0        ,20220630
16,bowtiehongkong,1 month ago,"
                        【 #Bowtie 突發！】

乜又係你呀 @kayan9896  🤗！今次同大家講咩好？ 

Stay tuned!! 😎

 #Bowtie  #有人幫無人Sell 
                    ",74        ,0        ,20220630
17,bowtiehongkong,1 month ago,"
                        【  #Bowtie自願醫保 Upgrade 🧑🏻‍⚕️提升賠償限額 縮短等候期】

電話系統、手機 App 間唔時都要 Upgrade，⬆️Bowtie 嘅醫療保險一樣都會升級，💪🏻正因為我哋深信醫保應該與時並進，你喺 Bowtie 買到嘅將會係一份用得其所嘅醫療保障。

今年，我哋再次免費升級保障項目，分別喺  #未知已有病症 、  #手術費用 、  #基本項目 、  #入院前或出院後日間手術前後的門診護理 ，同埋  #日間手術現金保障 呢幾方面同你 Free Upgrade，新舊客戶都適用！保費不變，希望給予你嘅係更多更完善嘅保障。Link in Bio

✨ 限時優惠⁺：成功投保 Bowtie 自願醫保，可享免 3 個月保費 + 一次身體檢查（價值 HK$1,200）
____________________
 #Bowtie自願醫保系列
✅ 無中介、零佣金，投保有人幫冇人 sell
✅ 設出院免找數服務（全港所有私家醫院適用）²
✅ 最快 10 分鐘網上完成投保
✅ 索償全程有專人跟進，進度網上隨時睇
✅ 可享高達 $8000 扣稅額
____________________
Bowtie 🚀全港銷量 No. 1 網上保險³
✅ 成立三年間，為港人提供超過 $400 億保障額
✅ 無中介、零佣金、無捆綁合約
✅ 客服貼心跟進，超過 90% 客戶獲得滿意答覆^
____________________
*「Bowtie 港怡醫院醫療健康組合」自選保障不屬於自願醫保計劃之認可產品。
⁺優惠受條款細則約束
²免找數服務僅適用於住院治療，並須先獲 Bowtie 預先批核。有關服務條款與細則詳情，請參閱相關網站
³根據保險業監管局發表的 2021 年全年的臨時統計數字，保泰人壽就網上直接銷售（即直接銷售如數碼渠道）錄得新造個人人壽保單數目為全港最高。
^來源來自 Bowtie 投保平台數據
Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",16        ,0        ,20220630
18,bowtiehongkong,1 month ago,"
                        【🎀  #Bowtie 自願醫保 3 年 6 次免費升級！】

🥸自推出  #Bowtie自願醫保 以嚟，我哋一直透過同客戶對話、檢視索償及市場最新數據、加上留意大眾對 Bowtie 嘅意見，🕵🏻‍♂️定期審視同改善我哋嘅保障項目。

連續三年，喺不上調保費嘅情況下，我哋為所有自願醫保嘅客戶提供一共 6 次嘅免費升級保障項目，🙆🏻‍♀️而且新舊客戶都適用。即使升級保障但 Keep 住原有嘅保費唔係普遍嘅做法，💗但我哋希望客戶所得到嘅醫療保障可以與時並進，俾嘅保費價格相宜，而且用得其所。了解更多👉🏻 Link in Bio

✨ 限時優惠⁺：成功投保 Bowtie 自願醫保，可享免 3 個月保費 + 一次身體檢查（價值 HK$1,200）
____________________
 #Bowtie自願醫保系列
✅ 無中介、零佣金，投保有人幫冇人 sell
✅ 設出院免找數服務（全港所有私家醫院適用）²
✅ 最快 10 分鐘網上完成投保
✅ 索償全程有專人跟進，進度網上隨時睇
____________________
Bowtie 🚀全港銷量 No. 1 網上保險³
✅ 成立三年間，為港人提供超過 $400 億保障額
✅ 無中介、零佣金、無捆綁合約
✅ 客服貼心跟進，超過 90% 客戶獲得滿意答覆^
____________________
*「Bowtie 港怡醫院醫療健康組合」自選保障不屬於自願醫保計劃之認可產品。
⁺優惠受條款細則約束
²免找數服務僅適用於住院治療，並須先獲 Bowtie 預先批核。有關服務條款與細則詳情，請參閱相關網站
³根據保險業監管局發表的2021年全年的臨時統計數字，保泰人壽就網上直接銷售（即直接銷售如數碼渠道）錄得新造個人人壽保單數目為全港最高。
^來源來自 Bowtie 投保平台數據
Bowtie 自願醫保系列由保泰人壽保險有限公司所承保，產品只擬於香港銷售。受條款及細則及不保事項約束。以上只供參考。有關產品詳細條款及細則、產品風險及不保事項，請參閱保單。 
                    ",27        ,0        ,20220630
19,bowtiehongkong,1 month ago,"
                        情緒不是聲音，不能隨意就變靜音。

我們都不是機械人，但工作容易慢慢將我們變得機械化🤖，習慣將壓力及情緒收藏，一旦爆發就來不及收拾。 
🚌 💨 夢見追巴士、🤭 緊張就會摸面、🦵忍不住抖腳等，這些小動作和生活細節都是個警號！我們聯同 @bowtiehongkong  找來《職場情緒關注谷》谷主— @koktakchiu  ，為大家導航，檢視自己會否壓力過大，從根源減壓。 

😣⚠️ 了解你的壓力來源：
👉🏻 Link in Bio

 #職場  #情緒  #谷德昭   #sofasoda  #bowtie  #壓力  #情緒管理  #精神健康  #奴隸獸  #在家工作  #wfh  #stress  #mentalhealth 
                    ",16        ,2        ,20220630
20,bowtiehongkong,1 month ago,"
                        【 #Bowtie 3 週年之從前 search 🔍 等於「零」？ 】

仲好記得 3 年前，無咩人識網上保險...但 3 年後嘅今日，Bowtie 已經成為最多人 Google 嘅自願醫保品牌*喇！🔍 最多即係點？小編根據 2022 年 2 月以「保險公司品牌 ＋ 自願醫保 / VHIS」Google 搜尋量嘅統計，""Bowtie 自願醫保"" 嘅搜尋量獲得 30% 嘅市場佔有率！呢一個小小嘅成就令我哋更加確信，贏得消費者嘅信任係我哋嘅首要任務！🎯

同時，Bowtie 團隊想再次衷心感謝首 10,000 位自願醫保嘅客戶！💖 自願醫保係我哋嘅皇牌產品，亦係我哋為咗做好保險 (Make Insurance Good Again) 呢個使命而推出嘅，你哋嘅支持就係我哋最大嘅動力！💪🏻💪🏻

不過，咁多人 search 究竟有咩好呢 ？咁就要密切留意住我地嚟緊嘅 post 喇！😎

 #MakeInsuranceGoodAgain  #3週年  #Bowtie自願醫保  #Bowtie戰癌保  #Bowtie觸木保  #Bowtie人壽保  #Bowtie危疾保  #Bowtie公司醫保  #BowtieGo門診服務  #BowtieCash  #虛擬保險 
                    ",30        ,0        ,20220630
21,bowtiehongkong,1 month ago,"
                        【📣 搵  #Bowtie CS 幫手 幫你幫到盡！】

早前因疫情影響，CS 哥哥姐姐病咗，客戶服務只能夠有限度地運作。🙇🏻‍♂️ 呢段時間非常感謝大家嘅體諒！

🎉 CS 哥哥姐姐已經滿血復活！除咗 Email 同埋 Hotline 之外，而家仲可以透過 Live Chat 同埋 WhatsApp 搵我哋！無論係關於保險產品嘅查詢、投保或者索償，我哋都隨時樂意提供協助，盡力為你逐一解答！

大家亦都可以透過我哋網站了解唔同嘅保險產品，🧑🏻‍🏫 網上更設有保險學堂，集合一班精算師、醫療專家等專業人士嘅分享，幫你更加了解 Bowtie 保險同埋各方面嘅醫療資訊！
💪🏻大家繼續 Stay healthy and stay safe！

上網了解 Bowtie 產品及自己需要▶️ Link in bio
🔍 Bowtie 保險學堂 - 自願醫保全方位指南
🔍 Bowtie 保險學堂 - 人壽保全方位指南
🔍 5 秒助你揀至啱自己嘅醫保 Plan 
                    ",16        ,0        ,20220630
22,bowtiehongkong,1 month ago,"
                        【 #Bowtie 3 週年 之 3 個數字的誕生 👶🏻 】

趁住 Bowtie 3 歲生日呢個咁高興嘅日子，就等小編同大家分享吓 3 個重要嘅數字啦！就係 1，400，60,000，呢 3 個數字唔單只重要，仲係團隊努力嘅成果，代表緊我哋團隊嘅使命！

1️⃣​ Bowtie 繼續排第一！根據保監局數據，Bowtie 係 2021 年按保單數目計，直接銷售渠道嘅 No. 1 🌟！* 繼續多謝大家嘅支持！🎉

4️⃣​0️⃣​0️⃣​ 指 Bowtie 嘅總保障額已經突破咗 400 億港元，而且為超過 6️⃣​0️⃣​0️⃣​0️⃣​0️⃣​ 香港人提供保障！員工數目增加咗 2.2 倍，但保障金額竟然足足提升咗超過 270 倍！當中百分百係  #純保障 保額！希望大家喺獲取服務嘅同時，亦可幫助解決公私營醫療服務失衡嘅情況，幫到自己幫到人 💪🏻

嚟緊小編會繼續同大家分享吓另一個 Bowtie 嘅小成就！Stay tuned！😎

*根據保險業監管局發表的長期保險業務 2021 年全年臨時統計數字，保泰人壽就網上銷售(即直接銷售)錄得新造個人人壽具保費之保單數目為全港最高。

 #MakeInsuranceGoodAgain  #bowtie3週年  #Bowtie自願醫保  #Bowtie戰癌保  #Bowtie觸木保  #Bowtie人壽保  #Bowtie危疾保  #Bowtie公司醫保  #BowtieGo門診服務  #BowtieCash  #虛擬保險 
                    ",41        ,0        ,20220630
