,ig_page,ig_post_date,ig_content,ig_like_cnt,ig_comment_cnt,ig_extract_date
10,prudential.hongkong,6 months ago,"
                        【 🍭 雙Anson甜頭車 🍭 最後召集喇！】⁣
⁣
甜頭車最後一次出動喇！未拎雙Anson嘅靚靚文件套同相片卡嘅你，要把握最後機會，喺11月12日或之前去教主 @ansonlht  同 @_kisang_  架甜頭車度拎每日限量嘅甜頭喇！⁣
⁣
😍 Sweet爆打卡位︰⁣
✅ 車身有大型雙Anson嘅甜頭車⁣
✅ 保誠Pulse App用戶可以上甜頭車入面同1比1咁大嘅Anson肖像打卡*⁣
⁣
🎁 每日甜頭︰⁣
✅ 雙Anson限量相片卡或文件套**：保誠Pulse App用戶可以喺現場知道點樣攞到，每日名額有限㗎！⁣
⁣
最後機會喇！快啲搜尋“We Do Pulse”下載Pulse App啦！⁣
⁣
🚘 甜頭車最後一星期嘅出沒地點（⏰ 時間︰中午12時 –  晚上8時）^︰ ⁣
⁣
🗓 11月6號（星期六）、8號（星期一）、9號（星期二）及12號（星期五）⁣
銅鑼灣︰駱克道近銅鑼灣廣場二期 / 駱克道520號⁣
⁣
🗓 11月7號 （星期日）、10號 （星期三）及11號（星期四）⁣
旺角︰朗豪坊外 / 西洋菜街12號 / 兆萬中心對面⁣
⁣
 #英國保誠  #PrudentialHongKong  #AnsonLo  #AnsonKong  #保誠自願醫保  #保誠指定危疾保  #一加一等於零蚊  #嘆盡甜頭  #甜頭車出沒  #最後召集  #過咗就無喇⁣
⁣
受條款及細則約束。 ⁣
*將視乎現場人數而決定會否提前截龍時間。 ⁣
**每日名額有限，先到先得，送完即止。 ⁣
^停泊位置及時間會因應實際情況而定。如活動當日受惡劣天氣影響，保誠有權根據天氣情況而取消當日活動，恕不另行通知。 
                    ",737        ,36        ,20220527
11,prudential.hongkong,6 months ago,"
                        【 🍭 雙Anson甜頭車 🍭 踩盡油門繼續巡迴派甜頭～】

呠呠📢！教主 @ansonlht  同老闆 @_kisang_  架甜頭車等緊你哋呀 🚘！記得準時去甜頭車嘅出沒地點，唔單止可以同甜頭車➕ 1比1咁大嘅Anson肖像打卡*，保誠Pulse App用戶仲可以攞到雙Anson限量相片卡或文件套** 🎁😍！喺現場就會知道點樣攞到㗎喇，每日名額有限㗎！

快啲搜尋“We Do Pulse”下載Pulse App啦！

🚘 甜頭車喺今個星期六開始一連7日嘅出沒地點（⏰ 時間︰中午12時 – 晚上8時）^︰ 

🗓️ 10月30號（星期六）、11月2號（星期二）及 11月5號（星期五）
尖沙咀︰海防道 / 加連威老道

🗓️ 10月31號（星期日）及 11月3號（星期三）
銅鑼灣︰駱克道近銅鑼灣廣場二期 / 駱克道520號

🗓️ 11月1號 （星期一）及 11月4號（星期四）
旺角︰朗豪坊外 / 西洋菜街12號 / 兆萬中心對面

 #英國保誠  #PrudentialHongKong  #AnsonLo  #AnsonKong  #保誠自願醫保  #保誠指定危疾保  #一加一等於零蚊  #嘆盡甜頭  #甜頭車出沒  #今次真係要快手

受條款及細則約束。 
*將視乎現場人數而決定會否提前截龍時間。 
**每日名額有限，先到先得，送完即止。 
^停泊位置及時間會因應實際情況而定。如活動當日受惡劣天氣影響，保誠有權根據天氣情況而取消當日活動，恕不另行通知。 
                    ",1k        ,91        ,20220527
12,prudential.hongkong,7 months ago,"
                        【 🍭 雙Anson甜頭車 🍭 巡遊第二回～約定你！】

我哋一連4個星期巡迴港九派甜頭，反應熱烈～梗係唔好畀佢停！仲未拎雙Anson嘅靚靚文件夾同Sweet爆相片卡？大家記得今個星期嚟教主 @ansonlht  同老闆 @_kisang_  架甜頭車打卡兼拎甜頭喇：

😍 Sweet爆打卡位︰
✅ 車身有大型雙Anson嘅甜頭車
✅ 保誠Pulse App用戶可以上甜頭車入面同1比1咁大嘅Anson肖像打卡*

🎁 每日甜頭︰
✅ 雙Anson限量相片卡或文件套**：保誠Pulse App用戶可以喺現場知道點樣攞到，每日名額有限㗎！

快啲搜尋“We Do Pulse”下載Pulse App啦！

🚘 甜頭車喺今個星期六開始一連7日嘅出沒地點（⏰ 時間︰中午12時－晚上8時）^︰

🗓 10月23號 （星期六）、 26號（星期二）及 29號（星期五）
旺角︰朗豪坊外／西洋菜街12號／兆萬中心對面

🗓 10月24號（星期日）及 27號（星期三）
尖沙咀︰海防道／加連威老道

🗓 10月25號（星期一）及 28號（星期四）
銅鑼灣︰駱克道近銅鑼灣廣場二期／駱克道520號

 #英國保誠  #PrudentialHongKong  #AnsonLo  #AnsonKong  #保誠自願醫保  #保誠指定危疾保  #一加一等於零蚊  #嘆盡甜頭  #甜頭車出沒

受條款及細則約束。
*將視乎現場人數而決定會否提前截龍時間。
**每日名額有限，先到先得，送完即止。
^停泊位置及時間會因應實際情況而定。如活動當日受惡劣天氣影響，保誠有權根據天氣情況而取消當日活動，恕不另行通知。 
                    ",1k        ,81        ,20220527
13,prudential.hongkong,7 months ago,"
                        【注意！🍭 雙Anson甜頭車 🍭 出沒港九】

教主 @ansonlht  同老闆 @_kisang_  架甜頭車Road Trip喺10月16號起程喇！一齊嚟Join In有好多驚喜俾你哋：

😍 Sweet爆打卡位︰
✅ 車身有大型雙Anson嘅甜頭車
✅ 保誠Pulse App用戶可以上甜頭車入面同1比1咁大嘅Anson肖像打卡*

🎁 每日甜頭︰
✅ 雙Anson限量相片卡或文件套**：保誠Pulse App用戶可以喺現場知道點樣攞到，每日名額有限㗎！

快啲搜尋""We Do Pulse”下載Pulse App啦！

🚘 甜頭車嚟緊7日嘅出沒地點（⏰ 時間︰中午12時 – 晚上8時）^︰

😍 銅鑼灣︰百德新街近DONKI / 希慎廣場近Apple總店 / 駱克道520號 / 駱克道近銅鑼灣廣場二期
🗓 10月16號（星期六）、19號（星期二）及22號（星期五）

😍 旺角︰朗豪坊外 / 西洋菜街12號 / 兆萬中心對面
🗓 10月17號（星期日）及20號（星期三）

😍 尖沙咀︰海防道 / 加連威老道The One對面
🗓 10月18號（星期一）及21號（星期四）

 #英國保誠  #PrudentialHongKong  #AnsonLo  #AnsonKong  #保誠自願醫保  #保誠指定危疾保  #一加一等於零蚊  #嘆盡甜頭  #甜頭車出沒 

受條款及細則約束。
*將視乎現場人數而決定會否提前截龍時間。
**每日名額有限，先到先得，送完即止。
^停泊位置及時間會因應實際情況而定。如活動當日受惡劣天氣影響，保誠有權根據天氣情況而取消當日活動，恕不另行通知。 
                    ",4k        ,298        ,20220527
14,prudential.hongkong,8 months ago,"
                        Come on！Let’s party！教主Anson Lo同老闆Anson Kong唱住巡遊🎤 ➕ 跳住大派甜頭🍬！咁大件事你知咗未？😮 佢哋唱住保誠「1+1=$0」一年保費全免嘅著數*，話畀大家知有多款自願醫保同危疾保畀你揀！你可以同屋企人孖住享優惠*㗎！
 
想現場同雙Anson嘅甜頭車打卡🥰？即刻睇片搵Hints！每日最早到嘅保誠Pulse App用戶都可以攞到有佢哋個樣嘅相片卡**𠻹🎁😍！快啲Download定Pulse同繼續密切留意住我哋嘅Facebook同IG，Track住甜頭車嘅出沒地點，10月16號就開始巡迴喇🤩！
 
大家又點可以錯過！快手Bookmark啦！

仲要去App Store/Google Play Store搜尋""We Do Pulse""下載Pulse App呀！

 #英國保誠  #PrudentialHongKong  #AnsonLo  #AnsonKong  #保誠自願醫保  #保誠指定危疾保  #一加一等於零蚊  #嘆盡甜頭  #份禮物正嘢嚟  #必儲必買  #數量有限
 
*優惠受條款及細則約束，詳情︰pruhk.co/1plus1
**每日名額有限，先到先得，送完即止。 
                    ",4k        ,324        ,20220527
15,prudential.hongkong,8 months ago,"
                        分享吓你喺呢個健康之旅中最鍾意嘅時刻啦👇🏼

一齊繼續跳出身心健康 🌟  #WeDO

🔗pruhk.co/wedo

All of us had such a great time at our  #PRUxSuperM We DO Virtual Concert & Fan Meet! Share with us your favourite moment on this wellness journey👇🏼

Let’s all keep dancing for wellness 🌟  #WeDO 

🔗pruhk.co/wedo-en

 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",164        ,3        ,20220527
16,prudential.hongkong,8 months ago,"
                        一齊睇吓SuperM同我哋點樣  #WeDO 啦🔥

記住要保持積極樂觀嘅心態，一齊繼續跳出身心健康 🌟

🔗pruhk.co/wedo

Our first ever  #PRUxSuperM We DO Virtual Concert & Fan Meet was such a blast! Check out how  #WeDO it with SuperM 🔥

Remember to stay positive and keep dancing for wellness 🌟 

🔗pruhk.co/wedo-en

 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",170        ,3        ,20220527
17,prudential.hongkong,8 months ago,"
                        【聽AK老闆的話🎶🎶參加抽獎贏取10年自願醫保或旅遊保🎁】

出名錫Fans嘅老闆 @_kisang_  最關心生粉們嘅健康，所以鼓勵大家要注重健康，多啲做運動之外仲要齊心抗疫！

而家只要接種最少一劑新冠疫苗💉就可以喺我哋嘅Pulse App度參加「新冠疫苗接種大抽獎」，頭獎送出10份10年自願醫保計劃，每年每人保障高達HK$1,200萬；二獎就送出10份10年旅遊保障計劃，一年內仲唔限你旅行次數，每次最高保障額仲高達HK$120萬𠻹！

即刻聽🖤老闆🖤話去App Store/Google Play Store搜尋""We Do Pulse”或者 Click入 bit.ly/3xJYdD4 下載Pulse App再入「新冠疫苗接種大抽獎」專頁登記啦！

推廣期至2021年9月15日。

 #英國保誠  #PrudentialHongKong  #用行動  #Pulse  #唯有Pulse更知您心  #健康手機App  #COVID19  #新冠疫苗接種大抽獎  #保誠自願醫保  #保誠精選旅遊樂旅遊保  #接種疫苗  #新型肺炎  #AnsonKong

以上抽獎活動受條款及細則約束，詳情 : pruhk.co/luckydraw 。推廣生意的競賽牌照號碼：54464，54465。 
                    ",813        ,21        ,20220527
18,prudential.hongkong,9 months ago,"
                        【保誠同教主派福利💝最後召集📣！拎HK$35 AlipayHK消費券🎁】
 
@ansonlht  都Download咗我哋嘅Pulse健康應用程式同拎咗HK$35 AlipayHK消費券🎁喇喎！你哋拎咗未呢？未嘅話就快啲💦喺8月15日前Download Pulse App，全新Pulse用戶用手機號碼*登記✚輸入推薦碼「2021」就可以拎到㗎啦🤩！

即刻去App Store/Google Play Store搜尋""We Do Pulse”或者Click入 bit.ly/3fBxEtD 下載Pulse App啦！

推廣期至8月15日。

*須以同一手機號碼登記Pulse及AlipayHK手機應用程式，方可於2021年9月17日或之前經該AlipayHK應用程式賬號領取獎賞。每位合資格客戶於推廣期内只可享有獎賞一次，先到先得，送完即止。

 #英國保誠  #PrudentialHongKong  #PulseApp  #AlipayHK  #AnsonLo  #教主  #派福利

受條款及細則約束 : pruhk.co/alipay 
                    ",1k        ,86        ,20220527
19,prudential.hongkong,9 months ago,"
                        真係好開心有你哋支持《保誠 x SuperM We DO 網上演唱會及見面會》！ 多謝你哋嘅參與，同我哋同 @superm  一齊踏上一段令人難忘嘅健康之旅。🕺🕺
 
記住要保持積極樂觀嘅心態，繼續跳出身心健康，一齊活出健康， #WeDO it 🌟

It was a blast having you guys at our  #PRUxSuperM We DO Virtual Concert & Fan Meet! Thank YOU for joining us and @superm  on a wellness journey that was nothing short of amazing 🕺🕺
 
Let’s remember to stay positive and keep dancing for wellness, cuz’ if it feels good,  #WeDO it 🌟

 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",796        ,7        ,20220527
20,prudential.hongkong,9 months ago,"
                        積極氣氛✨睇吓 @SuperM  對我哋充滿正能量嘅舞者們有咩睇法啦🕺

The Best  #WeDO Spirit is all✨good vibes✨Catch @superm   react to all the positive energy from our dance challenge! 👏

 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",501        ,11        ,20220527
21,prudential.hongkong,9 months ago,"
                        唔知 @superm  又點睇呢？一齊睇吓啦 ⬇

 #WeDO... in a one-piece costume?! Who’s got the Most Unique Costume 🤔 Join @superm  as they react to funky outfits and rad looks in our dance challenge ⬇

 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",795        ,42        ,20220527
22,prudential.hongkong,10 months ago,"
                        一齊同 @superm  睇吓最具創意嘅  #WeDO Dance啦 ⚡⚡

Special effects? Wacky props? Nothing's too crazy for these dancers 😛 Check out the Most Creative  #WeDO dances with @superm  ⚡⚡

 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",523        ,6        ,20220527
23,prudential.hongkong,10 months ago,"
                        【🎉 Anson x Anson 🔥 We DO Dance神爭霸戰 – 終極Dance神隆重登場 🎉】

「🎵 Dance神攞獎真的很興奮～ 」

由MIRROR「雙son」 @_kisang_  同 @ansonlht  帶領嘅兩隊都跳得咁好，我哋全部都要！

而家宣佈  #Team神徒 同  #Team生粉 一齊成為終極Dance神🎉🎉！恭喜兩隊齊齊攞大獎🤩，每個參賽組別嘅豐富獎品包括︰
🎁 HK$3,000百貨公司禮券
🎁 Anson Lo或Anson Kong*各自嘅親筆簽名寶麗萊
🎁 SuperM限量版筆記簿同明信片套裝
🎁 《保誠 x SuperM We DO網上演唱會及見面會》專屬通行證

想睇返兩條Battle Team嘅精彩跳舞片？可以去我哋嘅IG重溫㗎！

大家畀啲掌聲👏🏻👏🏻👏🏻咁多位參賽者啦！喺咁短時間排咗  #WeDO 隻舞，仲跳得咁好，其實真係唔易㗎😍！

希望大家鍾意今次保誠  #WeDODance神爭霸戰 活動，嚟緊都可以繼續用行動活出健康💪🏻！

有關領獎詳情及安排，保誠將於2星期內透過Instagram DM與得獎者聯絡。

*根據參賽者喺參賽帖文上所選擇支持嘅隊伍而定。

 #WeDODance神爭霸戰  #Dance神攞獎真的很興奮  #AnsonLo  #Team神徒  #AnsonKong  #Team生粉  #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",1k        ,130        ,20220527
24,prudential.hongkong,10 months ago,"
                        聽吓 @superm  對我哋最佳組合跳嘅  #WeDO 舞步有咩睇法啦 🕺

How does teamwork make the dream work? Catch @superm  react to the Best Group  #WeDO dances below 🕺
 
 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",403        ,0        ,20220527
25,prudential.hongkong,10 months ago,"
                        睇吓邊個施展渾身解數，話唔定會見到自己𠻹 👀
 
Watch the best  #WeDO Solo Dance Challenges with SuperM! See who’s got the moves and maybe spot yourself too 👀
 
 #英國保誠  #PrudentialHongKong  #PRUxSuperM 
                    ",452        ,3        ,20220527
26,prudential.hongkong,10 months ago,"
                        【投票喇❗️ Anson x Anson 🔥 We DO Dance神爭霸戰 – 你  #撐Team神徒 定係  #撐Team生粉 ？】

大家覺得 @ansonlht  💁🏻‍♂️嘅Team神徒定 @_kisang_  💁🏽‍♂️嘅Team生粉跳得好啲？好難揀呀🥺！

快啲喺我哋嘅IG睇返兩條Battle Team嘅跳舞片，之後喺個Post度投票  #撐Team神徒 或者  #撐Team生粉 ，再留言講低埋自己活出健康嘅心得，最有創意嘅參加者仲會獲得Anson Lo或Anson Kong各自嘅親筆簽名紀念卡* ➕  SuperM限量版明信片 ➕ 《保誠 x SuperM We DO網上演唱會及見面會》專屬通行證^（名額20個）！

投票及參加方法：
1. 喺呢個帖文嘅留言欄，加你想撐嗰隊嘅Hashtag：
👉🏻如果撐Anson Lo嗰隊就加  #撐Team神徒 
👉🏻如果撐Anson Kong嗰隊就加  #撐Team生粉
2. 分享自己活出健康嘅心得 

你哋都可以去保誠Pulse App入面「我的群組」嘅「Dance For Wellness」群組，喺指定嘅投票活動帖文入面投票㗎！

投票時間由今日起至2021年7月7日。

受條款及細則約束 : pruhk.co/vote

*根據參賽者喺活動帖文入面留言所選擇支持嘅隊伍而定。

^保誠將根據於Instagram、Facebook及Pulse內投票活動帖文上兩隊獲得之留言票數的總和以決定最終勝出隊伍，並透過Instagram DM或Pulse帖文留言區位置通知得獎者及收集個人資料以便安排領獎。

 #WeDODance神爭霸戰  #AnsonLo  #Team神徒  #AnsonKong  #Team生粉  #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",5k        ,1352        ,20220527
27,prudential.hongkong,10 months ago,"
                        【投票喇❗️ Anson x Anson 🔥 We DO Dance神爭霸戰終極10強 -  #Team神徒 vs  #Team生粉 Battle跳舞片】

好多神徒同生粉參加咗We DO Dance神爭霸戰比賽喇！你哋快啲睇吓邊隊跳得精彩啲啦！你撐 @ansonlht  💁🏻‍♂️嘅  #Team神徒 定 @_kisang_  💁🏽‍♂️嘅  #Team生粉？🤔

快啲投票啦！留言講低埋自己活出健康嘅心得，最有創意嘅參加者仲會獲得Anson Lo或Anson Kong各自嘅親筆簽名紀念卡* ➕ SuperM限量版明信片 ➕《保誠 x SuperM We DO網上演唱會及見面會》專屬通行證^（名額20個）！

投票及參加方法：
1. 喺呢個帖文留言欄，加你想撐嗰隊嘅Hashtag：
👉🏻如果撐Anson Lo嗰隊就加  #撐Team神徒 
👉🏻如果撐Anson Kong嗰隊就加  #撐Team生粉
2. 分享自己活出健康嘅心得 

你哋都可以去保誠Pulse App入面「我的群組」嘅「Dance For Wellness」群組，喺指定嘅投票活動帖文入面投票㗎！

投票時間由今日起至2021年7月7日。

受條款及細則約束：pruhk.co/vote

*根據參賽者喺活動帖文入面留言所選擇支持嘅隊伍而定。

^保誠將根據於Instagram、Facebook及Pulse內投票活動帖文上兩隊獲得之留言票數的總和以決定最終勝出隊伍，並透過Instagram DM或Pulse帖文留言區位置通知得獎者及收集個人資料以便安排領獎。

 #WeDODance神爭霸戰  #AnsonLo  #Team神徒  #AnsonKong  #Team生粉  #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",2k        ,1136        ,20220527
28,prudential.hongkong,11 months ago,"
                        【保誠Pulse用戶唔可以錯過嘅獨家《保誠 x SuperM We DO網上演唱會及見面會》🎵 】

睇韓國K-pop天團SuperM演唱會洗咩搶飛😍😍？而家至2021年6月30日，只要下載保誠Pulse健康應用程式並成功以手機號碼登入，就可以獲得《保誠 x SuperM We DO網上演唱會及見面會》嘅專屬通行證*，等大家可以感受到SuperM透過勁歌熱舞發放嘅正能量 ❤️ ，一齊用行動同SuperM舞出健康！

演唱會詳情📢
日期：2021年8月7日（星期六）
直播時間：下午5時

現有Pulse用戶都有份㗎！只需要喺2021年6月30日前完成以下步驟，就可以參加今次嘅活動︰
✅ 已經以手機號碼登記Pulse App嘅用戶：登入Pulse App一次
✅ 曾以其他方式登記Pulse App嘅用戶：登入Pulse App並於個人帳號中登記手機號碼

即刻喺App Store或Google Play商店搜尋同下載”We Do Pulse”，約定你8月7日一齊睇保誠 x SuperM演唱會！

*活動名額有限，先到先得，送完即止。保誠將稍後以SMS短訊方式通知得獎者《保誠 x SuperM We DO網上演唱會及見面會》嘅參加詳情。

 #英國保誠  #PrudentialHongKong  #PRUxSuperM  #WeDO  #保誠xSuperMWeDO網上演唱會及見面會

受條款及細則約束 : pruhk.co/concert-tnc 
                    ",1k        ,25        ,20220527
29,prudential.hongkong,11 months ago,"
                        【Anson x Anson 🔥 We DO Dance神爭霸戰🔥】

Wow~兩個Anson @ansonlht  💁🏻‍♂‍ @_kisang_  💁🏽‍♂‍用保誠 x SuperM  #WeDO 首歌跳嘅Freestyle，太型喇！😍係咪好想同兩個Anson組隊參加We DO Dance神爭霸戰呢？📢預埋你哋一齊玩，加入佢哋嘅隊伍撐Anson Lo或者Anson Kong啦：

1. 跟住  #WeDO MV副歌嘅音樂跳舞，自己Freestyle或者跟返SueperM跳都得，隨你喜歡！記得打直部電話📱嚟拍
2. 上載影片到自己Instagram帳號（記住要設定為""公開帳號""）
3. 喺IG帖文入面加呢3個Hashtag：
 #WeDODance神爭霸戰
 #PRUxSuperM
同埋你想Join嗰隊嘅Hashtag。如果想Join Anson Lo嗰隊就加  #Team神徒 ；如果想Join Anson Kong嗰隊就加  #Team生粉
4. 記得Tag埋 @prudential.hongkong 

又或者可以去保誠Pulse App入面「我的群組」嘅「Dance For Wellness」群組，喺「建立帖子」上載你嘅跳舞片！記得要加埋以上3個Hashtag（Pulse App最多只可以上載5MB檔案）

❗️留意❗️我哋會選出每隊跳得最好嘅5個Dance神組成Battle Team入圍決賽🤩可以贏到豐富獎品：
🎁Anson Lo或Anson Kong*各自嘅親筆簽名寶麗萊
🎁SuperM限量版筆記簿同明信片套裝
🎁《保誠 x SuperM We DO網上演唱會》專屬通行證
最後勝出嗰隊嘅5個終極Dance神仲會每人額外有HK$3,000百貨公司禮券！

比賽日期：2021年5月31日至6月16日。仲唔快啲參加？！

撳入我哋Bio條Link仲可以睇埋足本版保誠 x SuperM嘅  #WeDO MV！

而家就一齊用行動跳出健康啦！

*根據參賽者嘅參賽帖文上所選擇支持嘅隊伍而定。

保誠將會收集所有參賽影片並進行內部評分，之後透過Instagram DM或Pulse帖文留言區位置通知入圍參賽者及收集個人資料以便安排進入決賽。受條款及細則約束：pruhk.co/dance-son

 #WeDODance神爭霸戰  #AnsonLo  #Team神徒  #AnsonKong  #Team生粉  #返去練定WeDO隻舞  #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",7k        ,388        ,20220527
30,prudential.hongkong,11 months ago,"
                        【Anson x Anson 🔥 We DO Dance神爭霸戰 – 前奏】

@ansonlht  💁🏻‍♂‍同 @_kisang_  💁🏽‍♂‍睇完保誠同韓國SuperM合作嘅  #WeDO MV都話要跳埋一份！Oh…仲話約咗嚟緊星期一（5月31號）會鬥返場😳！想知佢哋有咩搞作就要Follow定我哋嘅Instagram留意住喇📣！可以參加分別由兩個Anson領軍嘅隊伍進行比拼㗎！快啲一齊用行動跳出健康啦！

 #WeDODance神爭霸戰  #AnsonLo  #Team神徒  #AnsonKong  #Team生粉  #返去練定WeDO隻舞  #英國保誠  #PrudentialHongKong  #WeDO  #PRUxSuperM 
                    ",3k        ,280        ,20220527
31,prudential.hongkong,1 year ago,"
                        【MIRROR雙Anson推介：保誠自願醫保孖住享一年免保費😍😍】 

睇咗「雙son」 @_kisang_  💁🏽‍♂️孖住 @ansonlht  💁🏻‍♂️嘅新Video未？佢哋RAP住話你知1+1孖住任何一個屋企人投保保誠自願醫保，都可以齊齊有1年免保費優惠*， bit.ly/3eSEWrB ！仲唔快啲孖住嚟投保？👬🏻自己一個買都有3個月保費回贈㗎*。 

保誠有3款自願醫保計劃俾你揀，詳情 bit.ly/2PbSmGC 。個別自願醫保計劃有以下特點：
✅保證終身續保^
✅每年有HK$800萬保障^
✅合資格保費可以扣減稅務，指定家庭成員人數無上限 #
✅外國都有得保^

自願醫保優惠詳情： pruhk.co/1plus1 
優惠由即日起至2021年6月26日。

 #英國保誠  #PrudentialHongKong  #用行動  #孖住投保  #孖得越多慳得越多  #保誠自願醫保尚賓計劃  #保誠靈活自主醫保計劃  #保誠自主醫保計劃  #扣稅 

* 優惠受條款及細則約束。 
^ 適用於指定的保誠自願醫保計劃，有關詳情，請參閱相關的產品小冊子。  
 # 您可就自願醫保計劃的合資格已繳保費申請稅務扣減，惟保費回贈金額不會享有稅務扣減。有關稅務扣減之詳情，請參閱產品小冊子。 
                    ",1k        ,47        ,20220527
32,prudential.hongkong,1 year ago,"
                        【Mirror Face撞樣大比拼 - 孖住影張相，行善加贏獎🎁 】
 
@_kisang_ 同 @ansonlht  有嘢宣佈！而家除咗孖住一個屋企人一齊買保誠自願醫保可以攞到「1+1=$0」一年免保費優惠外，仲可以孖住個同你似樣嘅屋企人或朋友參加「Mirror Face撞樣大比拼」𠻹！

保誠會選出10組最撞樣嘅參賽者贏取以下獎品：
🎉頭3名：HK$5,000電器現金禮券
🎊第4至10名：HK$3,000電器現金禮券

保誠仲會就每一組參賽照片，捐出HK$10畀保良局，即刻參加齊齊做善事啦！

參賽方法：
方法1️⃣：
1. 同一個似樣嘅屋企人或者朋友影張相上載到自己嘅IG帳號（帳號須設定為公開）
2. 於帖文上加Hashtag:  #MirrorFace撞樣大比拼，Tag兩位朋友，Tag埋 @prudential.hongkong 

方法2️⃣：下載保誠Pulse 應用程式，點擊「我的群組」並加入「Mirror Face撞樣大比拼」，喺「建立帖子」上載照片及加上Hashtag：  #MirrorFace撞樣大比拼

比賽日期：5月7日至5月31日 

保誠將透過保誠Instagram嘅DM或Pulse帖子回應通知得獎者及收集個人資料以便安排領取現金禮券。

 #英國保誠  #PrudentialHongKong  #保誠自願醫保  #一加一等於零蚊  #孖住保  #孖住似樣嘅人影張相贏大獎  #MirrorFaceHK

以上優惠及有獎遊戲受有關條款及細則約束，詳情 : pruhk.co/1plus1 #game, pruhk.co/mirrorface-tnc 
                    ",3k        ,100        ,20220527
33,prudential.hongkong,1 year ago,"
@ansonlht  💁🏻‍♂️同 @_kisang_  💁🏽‍♂️早前收到花姐order，話要佢哋練Rap同操肌！仲好似話要叫埋媽媽、姨媽同爸爸。到底係咩事？

睇完片之後記得要參加埋 「Mirror Face撞樣大比拼」呀！ 可以贏獎之外仲可以做埋善事𠻹。
 
睇完雙son又跳又Rap仲覺得唔夠喉？唔怕！嚟緊又有新嘢！今次會唔會又有新舞步？5月底就會揭盅。記得Mark實我哋嘅 IG，遲啲再話你知🤫

 #英國保誠   #PrudentialHongKong  #保誠自願醫保   #一加一等於零蚊  #孖住保  #Rap住操肌

以上有獎遊戲受有關條款及細則約束，詳情：pruhk.co/mirrorface-tnc 
                    ",2k        ,240        ,20220527
34,prudential.hongkong,1 year ago,"
                        喺拍攝  #PRUxSuperM MV 當中，SuperM 遇到最困難嘅事係咩？ #WeDO 對 SuperM 又有咩特別意義？成員們最鍾意邊一個 MV 場景？SuperM嘅全新歌曲  #WeDO MV獨家幕後花絮同你逐一解構 🔗︰pruhk.co/wedo

仲未睇最新 MV？快啲去睇啦: youtu.be/45eaXV6CJOk

What’s the hardest thing SuperM has to do in the new  #PRUxSuperM  music video? What significance does  #WeDO have for the group? What’s their favorite scene? Check out exclusive behind-the-scenes footage from the making of SuperM’s new single We DO 🔗: pruhk.co/wedo

Haven’t yet seen the new music video? Catch it at: youtu.be/45eaXV6CJOk

 #英國保誠  #PrudentialHongKong 
                    ",512        ,9        ,20220527
35,prudential.hongkong,1 year ago,"
                        練好  #WeDO 嘅舞步未呀？俾多啲火🔥 嚟！一齊睇下SuperM成員泰民 (@lm_____ltm ) 嘅舞步，睇完就輪到你 Show Time！快啲跟住佢跳一次，然後拍低嚟參加 Dance Challenge* 啦！10個「最佳舞步參賽者」每人可以獲得一套SuperM 限量版明信片同埋HK$500百貨公司禮券（名額10個）！你仲有機會可以俾SuperM睇到你嘅跳舞影片同俾comment𠻹！一於加埋有創意嘅造型同服裝，將你嘅熱情傳俾SuperM啦！ 

參加方法： 
1. 跟隨  #WeDO MV 嘅副歌拍低你嘅舞步 
2. 上載影片到自己 Instagram 帳號（須設定為 “公開帳號“） 
3. 於帖文上加上呢幾個Hashtag： #WeDO  #PRUxSuperM  #WeDoHongKong 
4. 記得Tag埋 @prudential.hongkong  

即刻撳我地Bio條link去睇足本版  #WeDO MV啦！ 

*受條款及細則約束：pruhk.co/dance-tnc 

 #英國保誠  #PrudentialHongKong 
                    ",442        ,5        ,20220527
